phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/DocuPress_add_plugin_in_WordPress.webp,DocuPress - documentation plugin for WordPress,True,False,577,250,lazy,webp,True,14238,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_image_1024x683.webp,,True,True,1024,683,lazy,webp,True,160774,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_kevin_geary_history_1024x683.webp,,True,True,1024,683,lazy,webp,True,168414,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_post_image_robertdevore_com_1024x683.webp,,True,True,1024,683,lazy,webp,True,188044,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_why_this_matters_1024x683.webp,,True,True,1024,683,lazy,webp,True,248888,
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,https://robertdevore.com/assets/legacy-images/dont_shoot_the_messenger_blog_post_robertdevore_com_1024x683.webp,,True,True,1024,683,lazy,webp,True,195692,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/what_is_extreme_programming_1024x683.webp,,True,True,1024,683,lazy,webp,True,237056,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/why_extreme_leaders_should_care_about_extreme_programming_1024x683.webp,,True,True,1024,683,lazy,webp,True,177940,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/core_extreme_programming_principles_1024x683.webp,,True,True,1024,683,lazy,webp,True,154336,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/xp_practices_to_adopt_1024x683.webp,,True,True,1024,683,lazy,webp,True,175946,
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,https://robertdevore.com/assets/legacy-images/extreme_progamming_final_thoughts_1024x683.webp,,True,True,1024,683,lazy,webp,True,188372,
after,https://robertdevore.com/focus/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/forever-forward/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/legacy-images/kanye_shrug_gif.webp,,True,True,500,307,lazy,webp,True,597044,
after,https://robertdevore.com/going-all-in-one-year-later/,https://robertdevore.com/assets/legacy-images/banner_772x250.webp,,True,True,940,305,lazy,webp,True,22436,
after,https://robertdevore.com/going-all-in-with-wp-dispensary/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/goodbye-wordpress-a-eulogy/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/hello-2017/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_mascot_holding_tools.webp,Plugsy is ready to work on your WordPress plugins,True,False,1024,1024,lazy,webp,True,212636,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_wordpress_plugin_generator.webp,Plugin Pal - AI powered plugin generator for WordPress®,True,False,2542,1596,lazy,webp,True,113920,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/robot_dancing_gif.webp,Robot Dancing GIF,True,False,640,430,lazy,webp,True,1157032,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_pricing_page_screenshot_scaled.webp,Plugin Pal - Pricing page,True,False,2560,1280,lazy,webp,True,212332,
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,https://robertdevore.com/assets/legacy-images/plugin_pal_mascot_forward_stance.webp,Plugsy is your Plugin Pal,True,False,1024,1024,lazy,webp,True,172778,
after,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/legacy-images/stealth_login_page_settings.webp,Stealth Login Page - Plugin Settings for WordPress®,True,False,1610,820,lazy,webp,True,39906,
after,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,https://robertdevore.com/assets/legacy-images/snoop_thumbs_up.webp,Snoop Dogg - Thumbs up GIF,True,False,500,281,lazy,webp,True,632544,
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/lets_do_this.webp,Let's do this - GIF,True,False,480,400,lazy,webp,True,462026,
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/ill_show_you_automated.webp,I'll show you automated - GIF - spongebob squarepants,True,False,480,360,lazy,webp,True,807508,
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,https://robertdevore.com/assets/legacy-images/send_it.webp,SEND IT - GIF,True,False,480,270,lazy,webp,True,343534,
after,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,https://robertdevore.com/assets/legacy-images/generated_image_1738205855.webp,WordPress Security Fortress animated image,True,False,1792,1024,lazy,webp,True,244460,
after,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/legacy-images/giphy_721.webp,,True,True,480,366,lazy,webp,True,1576364,
after,https://robertdevore.com/how-hungry-are-you/,https://robertdevore.com/assets/legacy-images/giphy_733.webp,,True,True,480,360,lazy,webp,True,2770070,
after,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/legacy-images/four_ai_prompts_i_turned_into_textexpander_snippets_robertdevore_1024x683.webp,"A high-focus digital workspace hums with creative activity — one screen generates a vivid cyberpunk-style image, another compiles clean, production-ready code, a third displays a strategic book summary with highlighted takeaways, and a fourth sharpens an AI's vague draft into clear, punchy writing. Each scene is powered by subtle, glowing prompt modules floating above the keyboard, symbolizing the reusable systems behind the output. The vibe is efficient, intentional, and quietly powerful — a visual metaphor for running an entire creative workflow from a few well-placed instructions.",True,False,1024,683,lazy,webp,True,145424,
after,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,https://robertdevore.com/assets/legacy-images/good_ai_prompts_vs_great_ai_prompts_robertdevore_1024x683.webp,"A focused builder sits at a glowing workstation, surrounded by floating, translucent prompt tools — each one refined, labeled, and ready to deploy. Instead of scattered notes or forgotten chats, these prompts are neatly organized like a mechanic’s precision-calibrated kit. A keyboard shortcut triggers one, and it clicks into place like a power tool extension. In the background, chaotic scraps of old prompts fade into dust, while a clean, efficient system hums with momentum. The visual tone is sharp, minimalist, and fast-moving — a metaphor for creators who don’t just write prompts… they wield them.",True,False,1024,683,lazy,webp,True,138664,
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/randy_savage_correct_2.webp,Macho Man Randy Savage - One Million Percent Correct GIF,True,False,640,432,lazy,webp,True,5111576,
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_randy_savage_bonesaw.webp,Macho Man - Bonesaw - 3 minutes of Playtime GIF,True,False,640,360,lazy,webp,True,1186106,
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_hearing_voices.webp,Macho Man - I'm thinking I'm hearing voices GIF,True,False,339,250,lazy,webp,True,3237114,
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,https://robertdevore.com/assets/legacy-images/macho_man_madness.webp,,True,True,479,350,lazy,webp,True,9086288,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/define_your_content_flywheel_for_ai_content_generation_robertdevore_1024x683.webp,Step 1: define your content flywheel for AI content creation,True,False,1024,683,lazy,webp,True,165144,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/build_an_ai_content_calendar_robertdevore_1024x683.webp,Build an AI content calendar you can rely on,True,False,1024,683,lazy,webp,True,158930,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/use_ai_like_a_team_member_not_a_toy_robertdevore_1024x683.webp,"Use AI like a team member, not a toy",True,False,1024,683,lazy,webp,True,180076,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/create_content_frameworks_that_cut_your_time_in_half_robertdevore_1024x683.webp,Create content frameworks that cut your time in half,True,False,1024,683,lazy,webp,True,175926,
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,https://robertdevore.com/assets/legacy-images/mic_drop_takeaway_plan_prompt_publish_robertdevore_1024x683.webp,Mic drop takeaway for the Plan. Prompt. Publish. series,True,False,1024,683,lazy,webp,True,172670,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/why_modular_prompts_matter_1024x683.webp,,True,True,1024,683,lazy,webp,True,151092,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/what_modular_prompts_actually_are_1024x683.webp,,True,True,1024,683,lazy,webp,True,127768,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/five_modules_that_belong_in_every_writers_kit_1024x683.webp,,True,True,1024,683,lazy,webp,True,133512,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/assemble_a_prompt_like_a_pro_1024x683.webp,,True,True,1024,683,lazy,webp,True,133916,
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,https://robertdevore.com/assets/legacy-images/mic_drop_takeaway_for_ai_prompting_with_modular_prompts_1024x683.webp,,True,True,1024,683,lazy,webp,True,157044,
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,https://robertdevore.com/assets/legacy-images/wp_login_default_screen.webp,,True,True,800,622,lazy,webp,True,12538,
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,https://robertdevore.com/assets/legacy-images/cannabiz_login_screen_wp_dispensary.webp,,True,True,800,622,lazy,webp,True,13340,
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,https://robertdevore.com/assets/legacy-images/duh_michelle_tanner.webp,,True,True,700,526,lazy,webp,True,1970076,
